DayId,TimeSlotId,RealTimePrice(RMB/MW¡¤h)
5,24,130.00609322999998
5,25,134.758089
5,26,156.95771102999998
5,27,129.58054137
5,28,127.94925924
5,29,128.23296048
5,30,128.09110986
5,31,128.09110986
5,32,126.53075304000001
5,33,129.58054137
5,34,122.7007863
5,35,129.65146668
5,36,128.23296048
5,37,138.16250388
5,38,138.09157857
5,39,137.66602671
5,40,137.80787733
5,41,134.758089
5,42,137.80787733
5,43,134.758089
5,44,149.43962817
5,45,128.87128827
5,46,144.97133364
5,47,144.90040833
5,48,142.06339593
5,49,142.34709717
5,50,138.37527981000002
5,51,138.30435450000002
5,52,138.16250388
5,53,138.02065326000002
5,54,138.02065326000002
5,55,137.87880264
5,56,138.02065326000002
5,57,138.02065326000002
5,58,141.92154531000003
5,59,144.40393115999998
5,60,137.73695202000002
5,61,135.32549147999998
5,62,138.02065326000002
5,63,138.37527981000002
5,64,138.37527981000002
5,65,138.51713043
5,66,138.80083167
5,67,138.65898105
5,68,138.65898105
5,69,138.80083167
5,70,142.70172372000002
5,71,144.12022992
5,72,139.43915946
5,73,139.0136076
5,74,139.15545822
5,75,139.29730884
5,76,139.43915946
5,77,139.43915946
5,78,138.94268229
5,79,139.29730884
5,80,139.29730884
5,81,139.86471132
5,82,138.51713043
5,83,138.80083167
5,84,135.25456617
5,85,153.05681898
5,86,147.24094356
5,87,140.07748725
5,88,143.34005151
5,89,150.78720906
5,90,144.47485647000002
5,91,139.58101008
5,92,148.943151
5,93,149.01407631
5,94,144.61670709
5,95,144.40393115999998
5,96,124.89947091
6,1,138.30435450000002
6,2,134.0488359
6,3,138.02065326000002
6,4,138.23342918999998
6,5,142.06339593
6,6,144.54578178
6,7,144.82948302000003
6,8,149.72332941
6,9,150.29073189000002
6,10,173.41238295
6,11,151.21276092
6,12,142.5598731
6,13,150.00703065
6,14,152.63126712
6,15,163.41191424
6,16,447.60963141
6,17,285.19067151
6,18,376.89709734
6,19,431.9351379
6,20,433.21179348
6,21,308.09954663999997
6,22,230.72003343
6,23,230.5072575
6,24,230.93280936000002
6,25,196.67588463
6,26,153.19866960000002
6,27,234.26629893
6,28,225.18785925
6,29,234.33722424
6,30,155.04272766
6,31,151.0709103
6,32,159.15639564
6,33,146.95724232
6,34,151.0709103
6,35,143.12727558
6,36,167.52558222000002
6,37,204.12304218
6,38,194.76090126
6,39,194.68997595
6,40,178.87363181999999
6,41,162.91543707
6,42,157.02863634000002
6,43,154.12069863
6,44,145.68058674
6,45,145.82243735999998
6,46,145.82243735999998
6,47,145.46781081
6,48,151.63831278
6,49,135.60919272
6,50,134.54531307
6,51,167.59650753
6,52,155.18457827999998
6,53,194.33534939999998
6,54,157.38326289000003
6,55,169.51149089999998
6,56,174.26348667
6,57,162.4189599
6,58,159.79472343
6,59,153.83699739000002
6,60,146.17706391
6,61,149.79425472
6,62,149.51055348
6,63,161.07137901000002
6,64,160.85860308
6,65,178.66085589000002
6,66,178.30622934000002
6,67,171.35554896
6,68,150.71628375
6,69,165.04319637
6,70,136.46029643999998
6,71,138.37527981000002
6,72,161.49693087
6,73,155.96475669
6,74,138.51713043
6,75,196.74680994
6,76,171.28462365
6,77,171.07184772000002
6,78,166.88725443
6,79,170.9299971
6,80,140.36118849
6,81,166.17800133
6,82,178.94455713
6,83,182.77452387
6,84,152.20571526
6,85,151.85108871
6,86,151.49646216
6,87,151.7801634
6,88,117.09768681000001
6,89,117.23953743000001
6,90,114.40252502999999
6,91,117.94879053
6,92,150.92905968000002
6,93,160.85860308
6,94,191.14371045
6,95,166.46170257
6,96,196.53403401
7,1,153.62422146
7,2,165.2559723
7,3,157.80881475
7,4,185.8243122
7,5,185.8243122
7,6,180.64676457
7,7,180.64676457
7,8,161.92248272999998
7,9,160.85860308
7,10,160.92952839
7,11,161.14230432
7,12,161.28415493999998
7,13,161.28415493999998
7,14,161.07137901000002
7,15,160.64582715
7,16,160.57490184
7,17,138.80083167
7,18,109.15405209000001
7,19,111.77828856000001
7,20,111.92013917999999
7,21,109.08312678
7,22,109.01220147
7,23,109.08312678
7,24,108.5157243
7,25,109.08312678
7,26,117.23953743000001
7,27,117.31046273999999
7,28,109.08312678
7,29,109.01220147
7,30,117.66508929
7,31,117.59416397999999
7,32,159.08547033
7,33,142.98542496000002
7,34,147.5246448
7,35,138.58805574
7,36,109.08312678
7,37,109.08312678
7,38,138.51713043
7,39,89.57866653
7,40,110.07608112
7,41,138.09157857
7,42,118.37434239000001
7,43,161.0004537
7,44,140.92859097000002
7,45,117.94879053
7,46,72.62751744
7,47,123.12633816
7,48,103.5509526
7,49,131.49552474
7,50,109.08312678
7,51,195.7538556
7,52,164.90134575
7,53,172.84498047000002
7,54,139.93563663
7,55,177.66790155
7,56,168.51853656
7,57,156.39030855000001
7,58,144.33300585
7,59,150.50350781999998
7,60,122.7007863
7,61,108.72850023000001
7,62,114.04789847999999
7,63,123.41003939999999
7,64,144.47485647000002
7,65,114.26067441
7,66,138.80083167
7,67,165.53967354
7,68,114.26067441
7,69,113.76419724
7,70,118.09064115
7,71,113.83512255000001
7,72,113.69327193000001
7,73,131.2118235
7,74,118.37434239000001
7,75,126.53075304000001
7,76,213.4851831
7,77,136.24752051000002
7,78,150.3616572
7,79,150.64535844
7,80,150.29073189000002
7,81,157.02863634000002
7,82,157.02863634000002
7,83,156.88678572
7,84,156.60308447999998
7,85,156.74493510000002
7,86,148.16297259
7,87,156.17753262
7,88,133.62328404000002
7,89,146.67354108
7,90,147.45371949
7,91,147.95019666
7,92,159.93657405000002
7,93,159.79472343
7,94,159.51102219
7,95,147.24094356
7,96,147.09909294
8,1,146.8153917
8,2,149.01407631
8,3,145.46781081
8,4,146.95724232
8,5,147.31186887
8,6,154.19162394
8,7,146.17706391
8,8,146.17706391
8,9,158.8726944
8,10,154.19162394
8,11,148.65944976
8,12,160.36212591
8,13,161.21322963
8,14,173.19960702
8,15,173.19960702
8,16,152.4894165
8,17,159.44009688
8,18,159.22732095
8,19,159.86564873999998
8,20,153.26959491
8,21,152.77311774
8,22,158.58899316
8,23,127.52370738
8,24,145.96428798
8,25,148.73037507
8,26,123.97744188
8,27,123.90651657
8,28,120.28932576000001
8,29,147.17001825
8,30,145.11318426
8,31,137.94972795
8,32,157.02863634000002
8,33,152.77311774
8,34,152.4894165
8,35,144.68763239999998
8,36,144.68763239999998
8,37,120.21840045
8,38,117.94879053
8,39,117.87786522
8,40,137.66602671
8,41,138.30435450000002
8,42,138.30435450000002
8,43,138.16250388
8,44,138.16250388
8,45,137.66602671
8,46,136.95677361
8,47,135.46734210000002
8,48,137.31140016
8,49,130.99904757
8,50,119.79284859
8,51,132.20477784000002
8,52,137.52417609
8,53,137.87880264
8,54,144.33300585
8,55,137.87880264
8,56,138.16250388
8,57,137.80787733
8,58,119.15452080000001
8,59,119.43822204
8,60,119.43822204
8,61,131.28274881000002
8,62,119.79284859
8,63,136.74399768
8,64,142.70172372000002
8,65,152.91496836
8,66,152.84404305
8,67,152.34756588000002
8,68,153.34052022
8,69,153.34052022
8,70,149.15592693000002
8,71,152.91496836
8,72,156.39030855000001
8,73,152.20571526
8,74,152.20571526
8,75,153.62422146
8,76,159.5819475
8,77,163.8374661
8,78,159.72379812
8,79,163.19913831000002
8,80,163.34098893
8,81,159.86564873999998
8,82,159.86564873999998
8,83,160.00749936
8,84,160.00749936
8,85,159.86564873999998
8,86,157.02863634000002
8,87,157.17048696
8,88,164.33394327000002
8,89,168.02205939
8,90,168.16391001000002
8,91,160.14934997999998
8,92,154.04977331999999
8,93,152.63126712
8,94,153.05681898
8,95,153.34052022
8,96,164.61764451000002
9,1,164.61764451000002
9,2,157.24141227
9,3,156.95771102999998
9,4,148.02112197
9,5,159.08547033
9,6,159.22732095
9,7,159.36917157
9,8,160.36212591
9,9,160.36212591
9,10,159.5819475
9,11,159.51102219
9,12,163.8374661
9,13,159.79472343
9,14,163.55376486
9,15,159.51102219
9,16,158.80176909
9,17,159.08547033
9,18,161.35508025000001
9,19,174.54718791
9,20,163.19913831000002
9,21,173.27053233
9,22,164.19209265
9,23,153.76607208000001
9,24,151.7801634
9,25,152.91496836
9,26,159.15639564
9,27,159.79472343
9,28,163.05728768999998
9,29,163.05728768999998
9,30,159.36917157
9,31,159.01454502
9,32,160.00749936
9,33,159.22732095
9,34,156.88678572
9,35,158.09251599
9,36,151.35461154
9,37,118.94174487
9,38,147.31186887
9,39,159.22732095
9,40,159.51102219
9,41,153.19866960000002
9,42,118.79989425000001
9,43,112.41661635
9,44,112.55846697
9,45,113.90604785999999
9,46,119.01267018000001
9,47,115.67918060999999
9,48,114.11882379000001
9,49,113.62234662
9,50,112.41661635
9,51,112.34569104
9,52,112.20384042
9,53,112.84216821
9,54,115.67918060999999
9,55,130.78627164000002
9,56,130.36071977999998
9,57,143.76560337
9,58,130.99904757
9,59,130.92812226
9,60,130.78627164000002
9,61,130.78627164000002
9,62,130.64442102
9,63,121.42413072000001
9,64,130.78627164000002
9,65,118.37434239000001
9,66,131.28274881000002
9,67,131.2118235
9,68,131.35367412
9,69,138.87175698
9,70,131.85015129
9,71,131.2118235
9,72,131.14089819
9,73,130.85719695
9,74,130.78627164000002
9,75,124.33206843
9,76,122.20430913
9,77,122.34615975
9,78,143.90745399
9,79,132.55940439000003
9,80,132.77218032
9,81,132.6303297
9,82,132.41755377
9,83,132.20477784000002
9,84,131.85015129
9,85,124.82854560000001
9,86,124.82854560000001
9,87,124.75762029
9,88,131.85015129
9,89,147.02816763
9,90,131.56645005000001
9,91,127.52370738
9,92,131.06997288
9,93,131.56645005000001
9,94,131.42459943
9,95,131.70830067
9,96,131.56645005000001
10,1,128.23296048
10,2,128.09110986
10,3,128.16203517
10,4,132.6303297
10,5,137.80787733
10,6,132.6303297
10,7,212.27945283
10,8,137.52417609
10,9,132.77218032
10,10,132.77218032
10,11,132.77218032
10,12,132.77218032
10,13,132.77218032
10,14,133.69420935000002
10,15,132.41755377
10,16,127.59463269
10,17,122.41708506000002
10,18,138.02065326000002
10,19,141.92154531000003
10,20,134.82901431000002
10,21,129.22591481999999
10,22,131.42459943
10,23,131.2118235
10,24,132.48847908
10,25,132.34662846
10,26,132.27570315
10,27,127.80740862
10,28,120.07654983
10,29,111.70736325
10,30,131.99200191
10,31,137.73695202000002
10,32,132.34662846
10,33,132.13385252999998
10,34,131.77922597999998
10,35,131.42459943
10,36,131.28274881000002
10,37,130.43164509000002
10,38,128.94221358
10,39,128.72943765
10,40,127.52370738
10,41,127.16908083
10,42,128.87128827
10,43,129.43869075
10,44,122.41708506000002
10,45,112.98401883
10,46,112.98401883
10,47,112.98401883
10,48,112.98401883
10,49,113.69327193000001
10,50,112.84216821
10,51,112.84216821
10,52,122.41708506000002
10,53,122.48801037
10,54,121.42413072000001
10,55,122.55893568
10,56,122.62986099
10,57,132.48847908
10,58,132.48847908
10,59,132.48847908
10,60,113.19679476
10,61,113.12586945
10,62,112.98401883
10,63,113.12586945
10,64,121.14042948
10,65,118.94174487
10,66,104.89853348999999
10,67,126.10520118000001
10,68,114.54437564999999
10,69,119.8637739
10,70,119.93469921
10,71,120.00562452000001
10,72,124.47391905
10,73,114.18974910000001
10,74,141.92154531000003
10,75,152.34756588000002
10,76,149.43962817
10,77,145.96428798
10,78,156.95771102999998
10,79,139.51008477000002
10,80,159.51102219
10,81,114.96992751
10,82,123.33911409000001
10,83,123.41003939999999
10,84,114.11882379000001
10,85,122.41708506000002
10,86,123.41003939999999
10,87,123.05541285000001
10,88,122.55893568
10,89,131.49552474
10,90,122.41708506000002
10,91,121.77875727000001
10,92,114.40252502999999
10,93,114.61530096
10,94,121.92060789000001
10,95,114.75715158
10,96,114.75715158
11,1,114.82807689
11,2,120.99857886
11,3,131.56645005000001
11,4,137.87880264
11,5,138.09157857
11,6,138.02065326000002
11,7,138.87175698
11,8,143.48190213
11,9,138.30435450000002
11,10,138.02065326000002
11,11,140.00656193999998
11,12,139.0136076
11,13,138.30435450000002
11,14,139.0136076
11,15,138.30435450000002
11,16,143.41097682
11,17,147.09909294
11,18,129.43869075
11,19,122.48801037
11,20,145.11318426
11,21,152.98589367
11,22,138.87175698
11,23,139.79378601000002
11,24,162.13525866
11,25,161.99340804
11,26,185.25690972
11,27,186.95911716
11,28,222.7054734
11,29,281.5734807
11,30,150.57443313000002
11,31,159.01454502
11,32,154.90087704
11,33,159.5819475
11,34,166.6744785
11,35,166.39077726000002
11,36,166.6744785
11,37,185.04413379
11,38,204.19396749
11,39,166.60355318999999
11,40,165.89430009
11,41,166.31985195
11,42,192.34944072000002
11,43,195.7538556
11,44,181.63971891
11,45,159.36917157
11,46,166.81632912
11,47,154.75902642
11,48,176.17847004
11,49,159.15639564
11,50,159.15639564
11,51,164.05024203
11,52,159.36917157
11,53,159.36917157
11,54,159.22732095
11,55,173.34145764000002
11,56,169.93704276
11,57,152.20571526
11,58,154.6171758
11,59,151.0709103
11,60,150.64535844
11,61,150.3616572
11,62,150.3616572
11,63,150.64535844
11,64,150.71628375
11,65,150.64535844
11,66,160.14934997999998
11,67,178.58993058000001
11,68,178.87363181999999
11,69,175.68199287
11,70,171.14277303
11,71,171.21369834
11,72,171.21369834
11,73,170.43351993000002
11,74,170.43351993000002
11,75,167.95113408
11,76,168.16391001000002
11,77,170.43351993000002
11,78,167.73835814999998
11,79,167.59650753
11,80,167.59650753
11,81,167.02910505
11,82,161.07137901000002
11,83,167.02910505
11,84,166.81632912
11,85,167.02910505
11,86,166.81632912
11,87,167.02910505
11,88,167.02910505
11,89,166.88725443
11,90,152.63126712
11,91,151.85108871
11,92,151.85108871
11,93,151.85108871
11,94,151.99293933
11,95,151.99293933
11,96,152.13478995
12,1,152.4894165
12,2,152.63126712
12,3,153.97884801
12,4,158.80176909
12,5,171.14277303
12,6,114.96992751
12,7,155.25550359000002
12,8,175.75291818000002
12,9,180.71768988
12,10,189.44150301000002
12,11,186.03708813
12,12,211.49927442
12,13,212.0666769
12,14,213.91073496
12,15,195.68293029
12,16,210.50632008
12,17,192.63314196000002
12,18,209.72614167
12,19,199.58382234
12,20,252.70687953
12,21,177.59697624
12,22,154.90087704
12,23,173.55423357
12,24,166.39077726000002
12,25,203.62656501
12,26,201.85343226
12,27,187.95207150000002
12,28,190.71815859
12,29,180.57583926
12,30,211.42834911
12,31,178.09345341
12,32,191.78203824
12,33,156.10660731000002
12,34,159.01454502
12,35,163.62469017
12,36,186.88819185000003
12,37,510.87500793000004
12,38,211.92482628
12,39,166.39077726000002
12,40,165.75244947000002
12,41,154.04977331999999
12,42,186.60449061
12,43,195.39922905
12,44,220.01031162
12,45,215.11646523
12,46,211.85390097
12,47,198.80364393000002
12,48,190.15075611
12,49,189.15780177000002
12,50,180.22121271
12,51,177.88067748
12,52,170.64629585999998
12,53,156.39030855000001
12,54,146.53169046
12,55,170.00796807
12,56,151.56738747
12,57,149.22685224
12,58,169.58241621
12,59,166.03615071000002
12,60,147.87927135
12,61,114.75715158
12,62,136.67307237
12,63,139.72286069999998
12,64,149.6524041
12,65,149.6524041
12,66,149.93610534
12,67,162.06433335000003
12,68,150.71628375
12,69,150.07795596
12,70,149.22685224
12,71,146.38983984
12,72,146.03521329
12,73,144.19115523
12,74,139.79378601000002
12,75,139.58101008
12,76,147.17001825
12,77,150.85813437
12,78,151.56738747
12,79,150.3616572
12,80,144.61670709
12,81,148.30482321
12,82,150.99998499
12,83,151.14183561
12,84,159.86564873999998
12,85,147.38279418000002
12,86,145.25503488
12,87,137.73695202000002
12,88,137.38232547
12,89,139.36823415
12,90,139.72286069999998
12,91,143.12727558
12,92,138.09157857
12,93,146.88631701
12,94,146.88631701
12,95,139.29730884
12,96,136.46029643999998
13,1,136.46029643999998
13,2,136.38937113
13,3,136.24752051000002
13,4,138.02065326000002
13,5,138.58805574
13,6,136.81492298999999
13,7,101.77781985
13,8,127.16908083
13,9,126.81445427999999
13,10,108.94127616
13,11,109.2249774
13,12,147.09909294
13,13,108.79942554
13,14,102.27429702
13,15,102.41614764
13,16,102.48707295
13,17,100.07561240999999
13,18,108.72850023000001
13,19,155.11365297
13,20,159.01454502
13,21,155.3264289
13,22,155.3264289
13,23,155.46827952
13,24,155.46827952
13,25,155.39735421
13,26,158.8726944
13,27,158.8726944
13,28,158.94361971
13,29,103.97650446
13,30,130.21886916
13,31,91.28087397
13,32,101.99059578
13,33,108.44479899
13,34,107.94832182
13,35,107.0972181
13,36,132.98495625
13,37,132.98495625
13,38,133.12680687
13,39,133.12680687
13,40,138.37527981000002
13,41,132.6303297
13,42,125.89242525
13,43,125.60872401
13,44,124.40299374
13,45,116.81398557
13,46,116.81398557
13,47,117.0267615
13,48,108.72850023000001
13,49,143.34005151
13,50,143.62375275
13,51,117.80693991
13,52,124.97039622000001
13,53,147.38279418000002
13,54,207.31468113
13,55,198.66179331
13,56,160.50397653
13,57,156.31938324
13,58,133.48143342
13,59,138.72990636
13,60,146.8153917
13,61,139.15545822
13,62,117.52323867
13,63,117.45231335999999
13,64,117.52323867
13,65,118.01971584
13,66,117.87786522
13,67,117.59416397999999
13,68,139.58101008
13,69,147.17001825
13,70,143.2691262
13,71,143.69467806
13,72,143.48190213
13,73,147.17001825
13,74,147.09909294
13,75,146.88631701
13,76,118.51619301000001
13,77,117.73601460000002
13,78,117.73601460000002
13,79,138.94268229
13,80,139.0136076
13,81,139.36823415
13,82,155.04272766
13,83,179.22825837
13,84,180.22121271
13,85,154.19162394
13,86,157.95066537
13,87,153.97884801
13,88,157.38326289000003
13,89,157.73788944
13,90,158.02159068
13,91,173.7670095
13,92,160.50397653
13,93,132.27570315
13,94,149.79425472
13,95,161.21322963
13,96,180.29213802
14,1,137.31140016
14,2,154.04977331999999
14,3,137.45325078
14,4,148.80130038000001
14,5,148.44667383
14,6,148.58852445
14,7,148.87222569
14,8,145.04225895
14,9,127.87833393000001
14,10,118.87081956000002
14,11,118.4452677
14,12,117.94879053
14,13,127.73648331000001
14,14,140.21933787
14,15,144.61670709
14,16,145.11318426
14,17,147.59557010999998
14,18,145.89336267000002
14,19,140.99951628
14,20,136.88584830000002
14,21,136.88584830000002
14,22,153.12774429
14,23,172.3485033
14,24,137.09862422999998
14,25,148.87222569
14,26,152.70219243000003
14,27,136.03474458
14,28,148.73037507
14,29,148.58852445
14,30,146.38983984
14,31,144.47485647000002
14,32,144.75855771
14,33,146.95724232
14,34,152.41849119
14,35,148.65944976
14,36,148.943151
14,37,140.64488973
14,38,148.30482321
14,39,148.58852445
14,40,148.65944976
14,41,148.2338979
14,42,152.77311774
14,43,141.99247062
14,44,155.96475669
14,45,152.27664056999998
14,46,155.82290607
14,47,160.07842467
14,48,116.10473247000002
14,49,156.035682
14,50,155.96475669
14,51,149.36870285999998
14,52,156.035682
14,53,160.64582715
14,54,152.84404305
14,55,156.67400979
14,56,160.57490184
14,57,161.21322963
14,58,156.53215917
14,59,160.07842467
14,60,163.90839141
14,61,161.21322963
14,62,163.19913831000002
14,63,163.19913831000002
14,64,157.66696413
14,65,161.99340804
14,66,162.98636238
14,67,115.89195654
14,68,153.26959491
14,69,153.48237084000002
14,70,115.75010592000001
14,71,144.04930461
14,72,144.04930461
