DayId,TimeSlotId,IES1,IES2,IES3,IES4,IES5,IES6,IES7,IES8,IES9,IES10
1,21,109.0302014,139.4117188,286.7212413,78.90038512,182.2186884,32.57578359,451.4478745,247.3713523,48.18450255,66.62651713
1,22,105.6925815,145.2622568,323.1000827,71.73357576,233.4105932,34.38616977,543.2438735,322.11413,57.9439453,79.70332581
1,23,125.6527362,157.5670628,327.977804,92.52168091,229.199002,35.07410643,515.88756,267.3650058,53.42565602,78.03677694
1,24,129.6498215,155.2358341,350.0898391,84.37695235,239.3190217,34.79017512,542.3152683,292.0733571,66.5345925,84.76784569
1,25,134.5479343,160.0851073,299.352047,85.75337018,258.2792884,37.80281671,504.8182064,333.4888381,70.79245959,75.36564834
1,26,123.5777421,157.9396253,339.3942168,73.17594251,263.0488318,47.32664299,657.7723055,250.5103474,71.94377688,106.5369302
1,27,114.8363935,150.2961224,343.6922912,91.63600335,249.2896546,40.55872642,718.430015,324.3883447,67.12704514,95.43066159
1,28,140.546446,182.3688697,404.2305377,74.15725717,243.3291482,53.77175186,561.9115487,287.3339171,71.3506425,104.7652528
1,29,139.3717893,168.2847134,330.8482548,95.22534179,286.7176238,49.31713311,503.1070165,280.7608418,80.34988535,97.8913554
1,30,129.6474192,178.3444413,388.2981673,104.1232079,291.5695362,48.65923153,566.6538086,361.9090203,62.98631059,104.5907376
1,31,143.1410875,152.0277856,359.5593886,95.55478953,198.5479416,45.08730521,606.4956097,373.5389943,73.20812336,92.00482428
1,32,140.8329982,189.4240403,334.0378104,88.86682779,277.0360166,49.44909441,651.018035,400.9882757,63.84514071,98.94030942
1,33,146.7323386,204.5140287,353.970301,91.59719512,252.376959,42.26728975,554.0254433,360.2808642,66.6875451,89.52344278
1,34,142.5265467,173.5595771,344.9426434,70.60226812,271.6793751,38.61210341,612.9961045,414.4401558,77.65286924,99.87098527
1,35,150.1235877,179.600066,332.7099145,88.2560492,252.3384944,45.406413,570.202304,362.4354007,71.97085166,112.7784087
1,36,123.5542878,182.8397359,361.8657849,74.36719047,299.5499266,49.60186324,538.6347687,353.9218024,68.54255942,108.784634
1,37,147.4171051,210.8087646,348.1331577,96.36012705,326.6779951,41.29719802,693.2096496,295.00493,56.98477503,110.5563195
1,38,136.2527532,185.0786132,412.6684191,83.10669594,259.8187202,45.97326662,662.0030432,419.7083303,72.06922605,106.5492254
1,39,162.7986929,188.5424682,315.7933245,110.9857466,287.9592927,48.18803544,719.6024474,384.276991,81.85659649,100.3708676
1,40,145.9995386,179.1036882,370.2850977,80.52952319,288.5330782,45.23027037,663.1044562,447.6623474,82.8914952,92.6501167
1,41,132.6796965,191.9536259,355.3449465,113.9674064,274.723716,46.52965628,680.9767832,458.6386285,76.31191489,98.85480869
1,42,146.9463035,194.7648717,350.5848946,130.3958734,293.2172458,48.81713993,679.996743,403.6613465,82.95055565,121.2638684
1,43,149.3571273,198.732652,396.4896049,111.8334403,316.650744,47.64789252,747.9005335,483.5207725,63.31413453,106.647217
1,44,178.2178901,172.96006,403.022227,119.6478781,298.8254833,51.91679394,695.9558206,485.3207958,79.90936728,106.6570539
1,45,153.8239553,202.3421274,413.0436955,117.4255886,293.8925547,48.52807083,778.1748796,526.5211565,82.36184447,102.8787957
1,46,172.8824114,220.1115305,365.3763314,119.9002235,321.5537211,51.31670226,723.3346189,415.8551923,70.8788875,118.1551512
1,47,155.3978157,184.0127453,396.2507339,120.9696582,321.3850741,52.18018865,773.4442464,407.9980363,88.47393519,90.13539308
1,48,164.3559869,207.3413147,464.4732015,146.0555799,380.7176185,46.28532665,849.2499898,403.6682912,92.66165906,106.5685352
1,49,178.3162552,168.115696,401.4322139,119.864336,311.00142,45.68605882,1027.570392,497.3057763,79.40862923,109.889654
1,50,178.9797298,193.6650727,434.4538166,146.8718862,347.9249469,45.66032172,896.4848613,519.7991643,91.08902328,113.7273056
1,51,168.6733453,229.9445246,500.8314671,168.1211557,369.740647,50.92596041,837.9754168,668.1471123,79.35995921,125.252897
1,52,186.0528334,242.8558944,489.0229598,165.2017679,391.2509398,58.44451767,859.1270771,709.7305133,91.60828988,139.4000898
1,53,219.5802435,219.8979164,447.2716072,155.5090175,327.881117,56.2034389,930.1166583,636.2853369,92.35460623,109.3946495
1,54,208.8037747,198.2776502,535.2657644,134.9214551,389.4723113,50.14136198,1100.485059,490.2150444,98.58845308,119.8292967
1,55,169.7218498,206.2908653,473.3456966,174.2419735,443.451319,54.07836028,961.5622602,661.1667443,100.519301,131.9173446
1,56,189.620423,254.152214,540.9736261,155.1888687,367.2522795,48.61305404,1054.042209,641.7519194,119.8796633,118.3281288
1,57,228.2790219,216.832854,475.7989884,177.1396818,425.6607322,52.27688675,1191.538673,754.4829785,115.3544265,125.0859256
1,58,204.5041034,259.5019039,539.6794895,157.2890579,303.3106032,55.75317864,1028.458262,706.0586378,109.075871,139.092278
1,59,213.1162184,265.5583279,584.1137814,158.7259498,385.1716416,53.56450602,1067.128257,682.8879394,117.5994752,115.4162604
1,60,263.9988822,243.6448086,621.098792,177.4907107,424.4125671,59.39698583,1243.878206,736.7764167,121.2617264,136.8438231
1,61,206.0462927,210.0480605,521.2185643,162.089816,396.2170786,57.35748048,1298.115618,705.301367,97.07900695,141.8509429
1,62,182.9141505,199.4032761,615.5716466,173.3588142,361.0775801,48.99799235,1100.607925,740.8951307,113.9588872,114.8558235
1,63,200.7834083,256.1886798,656.9337002,172.4230846,406.8932567,54.09159024,984.3364319,663.8057037,113.574517,128.9802621
1,64,189.7650813,230.6199846,523.4635353,175.8290362,403.9318505,52.11314777,1098.555601,694.3766435,114.8642479,115.9116041
1,65,229.7222272,209.4626441,548.0199755,181.2052891,385.7282161,55.74150723,1046.102502,714.1109838,114.8258697,130.5239644
1,66,223.6946041,201.9709576,583.3034099,152.5810806,373.5563685,65.97764304,1137.529463,615.2825289,107.6468319,121.6401981
1,67,199.1941679,261.2752807,548.3109749,201.2081901,345.805792,52.80256815,1213.840086,717.1000405,95.33652148,140.9925663
1,68,198.3734738,215.8119008,576.6746443,141.58011,391.4259014,58.66129399,1198.050181,719.7128035,102.0416899,127.3305212
1,69,213.1772458,226.0861585,535.6047973,161.4223919,356.499603,52.59135613,1128.759309,733.865157,106.0501951,119.5080013
1,70,198.9762943,195.5922512,582.0679518,151.2298106,354.8198321,51.06346586,1082.593405,685.3340005,111.3896674,110.3424224
1,71,211.0758665,240.2677229,583.6092972,180.0057545,344.3546208,51.76189551,956.7066669,632.7000248,97.56677751,143.2387523
1,72,195.1375451,187.0824608,608.4194167,153.6321493,354.3505586,47.57770429,1164.492042,627.1873308,100.8812965,106.7928528
1,73,156.9148225,270.9286958,508.2461498,157.6440622,328.3919549,57.17258803,963.7725433,700.4430401,111.6604731,129.1804693
1,74,153.0368874,171.579258,547.7773849,123.3939806,314.3760393,55.25972103,903.9993558,756.9731164,98.82808275,100.9152542
1,75,183.4322113,194.8579696,503.4044652,158.6729571,346.3037454,54.52887668,918.4838674,641.4877728,101.0846923,124.618138
1,76,151.183506,239.2791786,534.1794105,131.4144724,329.4965618,53.06742022,1025.126705,545.1558389,89.87274718,106.7927891
1,77,181.7299653,212.1828625,394.8980802,136.206414,320.5336513,50.00363171,905.3717881,518.6368529,99.85139395,115.7409296
1,78,148.6638544,182.1885358,385.5845471,125.9624339,277.7477373,45.58360093,941.7519325,685.9084491,80.39721328,91.66302001
1,79,154.8613791,212.9271037,415.2336438,135.8714089,364.306743,53.78803392,873.0476664,551.5062053,77.87471149,101.5571721
1,80,168.3167695,256.8693709,370.5256197,129.8404758,319.8762603,44.29114516,757.8405442,521.2894895,88.12502196,123.9764849
1,81,178.7810074,223.3567624,359.60161,124.4700814,281.1955539,48.32678491,752.7710797,540.4394143,93.37931094,116.4316199
1,82,166.1622144,237.6544938,425.3104582,126.1666176,259.7866184,48.20742938,768.0699174,513.1039976,102.5112823,126.3814126
1,83,181.0358641,222.3401372,371.1993569,104.2421009,298.8789877,42.56319332,744.6662088,507.9808969,89.35334588,132.4260256
1,84,182.3684381,193.1117397,414.4841992,113.4784227,325.7399537,44.59620849,911.2757159,463.2002652,83.09497763,118.9417688
1,85,175.3587498,170.9005303,351.421154,133.2822777,283.7800612,45.21221853,773.0168967,412.0987091,70.03849662,132.1470035
1,86,149.723805,192.397493,315.711762,105.2340839,276.5009075,37.20251907,664.3271396,440.998853,87.49786591,98.53572518
1,87,154.0371764,195.7497146,376.395743,124.5533769,283.8446296,44.82994222,736.6934678,346.0812277,59.21315606,113.959625
1,88,128.3027926,206.7879935,344.9202476,102.3307921,286.8352648,36.55131872,458.7461899,438.9188286,77.3730702,119.5087793
1,89,142.5507347,179.4804784,333.2806821,92.64390613,281.9455684,37.29834586,653.8579913,412.0709735,60.21603064,97.89507803
1,90,116.4975954,166.2479252,337.2732579,93.73162617,250.3445928,34.76419285,461.5224813,357.269237,65.9468555,92.82990158
1,91,94.53809537,182.8804337,327.9134603,94.58202494,244.7227603,32.31654835,474.9605206,334.4370776,67.58392041,96.34197913
1,92,104.0246478,170.6329992,275.8315509,95.09496439,227.4488107,34.51999054,502.9463863,331.349591,62.90250711,91.68210201
1,93,113.702842,171.7120827,294.6068795,83.56218716,239.4051018,34.80298601,479.5172102,343.420019,55.47624409,84.55539301
1,94,120.7220141,164.8374835,328.3325476,84.00688807,254.5974376,29.29435698,425.6000435,262.9978876,55.62736559,94.94935907
1,95,105.2104056,149.1115337,265.1998238,99.58021027,235.1452236,36.10743091,474.0213921,324.982495,61.94455086,98.5599122
1,96,96.98719526,155.3662371,275.6922738,88.44715007,223.8245542,25.99011581,520.0806391,302.1329552,58.10687077,88.9091109
2,1,112.9982673,146.7475758,282.6807685,84.30867444,183.6982381,34.12875982,415.008738,339.0434743,42.29602828,83.47873658
2,2,100.1907712,158.9865037,260.7532193,84.05320266,196.8873917,31.61497174,364.0238725,276.7954023,50.47270988,74.73448069
2,3,102.8908646,162.6229446,226.3994119,84.63393505,211.6589976,31.09927308,434.2138271,300.760042,45.80545172,86.76345287
2,4,101.7998451,147.3850433,286.7082168,75.4301943,202.4829902,31.45951136,362.663293,258.5445564,38.38892407,82.7385634
2,5,100.7369932,156.1440355,270.6243727,74.43184872,182.9062515,29.54720875,460.3871069,320.9521047,40.4595421,83.85518256
2,6,104.5736572,163.6597022,242.792571,80.63325714,199.3016801,32.30011046,414.2137068,341.7233409,41.77540164,89.31395723
2,7,118.2601614,159.0819967,231.6100618,92.66303273,178.8311212,29.29766496,396.8502402,319.446783,47.65873695,73.88146414
2,8,102.5167996,148.7178001,225.2775237,76.07363589,208.816731,31.58634417,431.3965119,249.780591,49.17582085,83.73346165
2,9,102.1548498,142.9175799,252.5721583,75.93484354,190.0921787,31.45045788,435.4067981,316.319126,40.97567597,76.95864069
2,10,112.5669973,142.4943342,259.5436846,78.87577815,200.6794803,31.61975293,419.3954925,329.1790391,47.64094061,85.83696681
2,11,100.6198455,171.4313382,248.3369168,71.45742054,173.9746961,26.48259854,388.4699596,292.5695004,42.35351199,87.86484582
2,12,106.3976954,138.5252005,283.3812804,67.3661442,200.4626015,34.63196878,428.2669073,297.6373135,43.54728822,88.35828904
2,13,104.8650967,142.7536482,233.002425,75.80084667,176.0490604,27.94706752,374.4524083,293.2740852,40.26150894,84.00820737
2,14,104.4238991,127.4817985,238.2907686,72.00903118,176.3326676,31.39248972,414.219842,291.4705794,46.32567613,82.08214806
2,15,99.59974139,141.4199558,248.1755515,71.86284514,178.0791109,32.16484479,405.252072,222.5735174,36.28789643,86.48406375
2,16,95.01176185,171.7926564,241.1198611,72.57574872,200.7519715,35.64567083,418.2732775,255.3021764,40.30244943,89.41092071
2,17,98.10861176,149.7982803,241.8339999,74.07021942,179.1144246,28.50262973,394.3452971,231.7299972,44.01201108,84.47736922
2,18,101.9169256,139.9145987,262.5623326,81.8951007,181.7260695,31.1357296,412.4064295,227.1387792,45.51921302,91.95855903
2,19,111.3745135,140.8815829,295.329652,66.24123257,200.2919489,29.84517671,391.6408254,235.7831143,39.99008437,83.34802191
2,20,105.4462266,138.960071,252.2225352,70.33394255,221.4340901,32.13684666,430.9415423,265.8685194,38.21680241,83.91069952
2,21,102.0038886,171.9793249,260.5440061,75.38075864,191.8594158,32.8733766,433.6640517,256.9941764,38.30511751,80.19684362
2,22,93.72764797,204.48147,216.6337063,80.63139077,252.649195,30.46952566,490.3485633,278.9980768,41.99342461,85.97088357
2,23,132.6860613,184.5460732,292.1627507,91.60879531,234.8340212,39.23750218,451.3500911,289.0157798,52.11541692,95.06977809
2,24,129.0762158,205.3690702,295.7582304,82.74799092,264.9946051,38.33029091,548.9897525,266.3023491,44.15564365,98.94590387
2,25,118.4408879,174.4565175,332.1734936,87.3182889,208.154739,42.91989009,585.6370387,258.3061826,47.07450276,83.74759975
2,26,137.5856088,187.8010382,313.0331758,89.41730217,260.5447485,38.86865713,591.4078509,259.3029877,61.29059122,76.96391222
2,27,137.3063143,237.6712047,310.4632167,82.58827086,287.3283751,33.2005923,629.2332957,268.2520081,64.97356376,96.11043206
2,28,147.6681157,194.6477507,436.3960713,98.47805807,293.6601228,44.1878993,543.5811247,340.7650117,58.29096713,87.92530313
2,29,147.7267187,202.1741536,320.9806579,91.10767997,263.781985,40.19264541,661.8989964,310.4767504,67.0067317,94.80076772
2,30,160.1121842,187.5794425,385.085569,89.19286311,305.7843183,36.93720295,542.9394929,317.3429229,61.0406462,83.38813824
2,31,139.9697562,205.3205965,323.6747097,101.327857,277.6362509,47.3446747,598.7025759,303.6740327,66.76857733,105.6013912
2,32,138.6114961,192.7968649,328.7466261,96.77359187,271.5615467,44.04997446,621.5411495,326.0036533,64.75536763,94.42976387
2,33,141.1809873,191.0963678,420.4570653,87.61850989,234.3424647,43.18029712,646.3735721,287.2556027,60.58550838,81.25087929
2,34,140.2985487,193.8160229,394.8417114,78.90899668,278.3943324,44.33809928,556.6098308,298.6594018,56.19646826,108.3259827
2,35,135.365442,241.286094,369.6903691,89.22002251,245.7386325,40.58824578,677.9210602,323.0589099,61.61371686,78.33512718
2,36,166.1969503,228.0731786,352.9696652,80.00813222,284.6958388,40.66158512,655.3116568,304.1549332,57.0588171,101.3527746
2,37,118.0203987,235.1367667,358.1338963,92.07900418,302.694297,48.0537162,672.1850719,288.5339833,62.51256323,94.18359056
2,38,155.1759791,251.0047096,400.8793214,89.18189946,310.014264,50.91014344,684.997057,320.3478794,61.42178154,94.18124381
2,39,156.5779937,247.9593049,345.2563389,99.76904783,305.0605792,48.69597299,738.905483,339.7280841,62.62874609,123.7611696
2,40,157.8504695,228.48719,342.8962795,91.95849021,261.1081387,41.30968045,628.4491668,356.6065745,64.83116042,115.646593
2,41,158.5964138,235.466962,381.6710933,119.1887075,315.0810877,49.87983992,593.375403,337.1143811,57.17070559,108.2296226
2,42,151.9378158,236.3252369,377.0977254,126.9146033,335.7259574,45.04088669,628.6141519,355.6777856,56.54300085,106.6329006
2,43,131.5442305,251.0203333,348.478089,119.2283224,267.8908696,44.32799425,629.2770847,346.3258582,70.04277844,114.0186794
2,44,147.7359008,295.9629971,394.1396811,117.5577211,331.6018324,53.03354127,656.6214125,373.5596491,66.45396524,101.8198547
2,45,158.0460359,274.9528379,431.0398315,112.0886126,309.2283315,48.65011699,675.1892322,433.2044521,71.63427237,94.54784497
2,46,166.7501476,292.5231173,384.7056053,120.4530527,335.5703842,53.69554635,669.6180016,465.0986548,64.90582886,108.0650792
2,47,177.2610274,306.615775,453.7634459,120.3922089,334.1376097,55.06809876,652.8431796,453.6014021,67.43186153,93.46035899
2,48,165.7858445,266.4043295,443.7242814,169.8240451,298.2043345,48.7633384,621.6272272,403.0678371,65.27680405,108.0338644
2,49,153.8918055,306.6988964,461.4757084,97.920668,309.6903978,55.33308717,707.0137,498.0980514,74.12469757,126.6391191
2,50,196.1487277,310.3862612,446.287917,153.8733579,300.4129331,53.2498176,654.8646166,455.6936891,66.13485743,95.58839383
2,51,183.0429331,328.4264932,464.6518519,141.8508587,319.4302151,65.36308237,711.9030124,444.7780063,65.81727588,112.058059
2,52,164.7633138,279.2567592,452.1416277,154.8853509,291.0810904,62.5724892,638.4675484,603.406217,83.06621923,113.6052111
2,53,172.583859,318.8703006,541.5518508,155.4168129,357.1198968,59.46955652,748.4760043,587.3406331,76.36826814,122.3605782
2,54,146.7867216,320.0994745,443.0628172,129.7662618,306.62994,65.03581314,657.8432518,589.6246297,74.0291133,110.0254552
2,55,173.9695999,317.3448799,494.3743703,180.0881392,317.5124914,61.96300964,749.1960722,483.7200064,75.37037877,120.1974279
2,56,166.1418895,342.1118656,528.5883086,185.8600034,373.0234458,67.88207991,736.3134766,676.8336505,69.74385004,132.0154509
2,57,160.4828545,340.44153,538.8394919,181.8698291,287.7517231,75.06356175,680.6520087,595.2241973,75.98990877,120.1850182
2,58,178.5653545,343.059263,571.3441886,176.8408777,389.6649375,70.70780839,826.867477,591.5668319,87.5110085,109.009165
2,59,224.799831,373.0700085,550.5352164,157.3346642,310.5953712,68.58771439,747.7979825,612.8173251,78.95138624,156.538308
2,60,158.4658282,357.0817756,539.4226757,166.315493,329.8493855,70.00378946,786.5705077,601.0017506,94.14813769,137.8381455
2,61,176.2735436,362.6168798,556.0806371,171.5796394,344.2090281,56.94221378,738.9549213,632.9605544,73.67363279,151.1221751
2,62,171.1438349,395.3978909,595.3776255,141.8012209,338.1728522,68.91192697,669.3020604,577.9829746,71.56470181,145.0913945
2,63,161.7849512,384.3279075,571.4734207,170.3051901,406.4503371,75.66049134,580.7697554,636.0920836,84.70416702,126.4815748
2,64,174.9022344,344.7177671,540.1571668,169.5584189,367.1857475,74.90238867,695.4755772,694.1762313,63.74449696,132.3451915
2,65,163.7815205,393.6230958,469.8471077,159.6528494,389.5939868,61.91660143,755.9534188,632.1247396,83.36800253,128.6761369
2,66,150.8128071,343.3196588,553.9626644,147.5976975,378.6458278,61.88708249,841.1368862,718.4102921,69.04236473,144.7503142
2,67,181.7059047,389.9534498,592.2349152,191.9096284,355.4407348,73.38177674,742.6183465,532.8300967,91.16531867,136.8021134
2,68,176.6052467,401.1464267,555.4649521,158.4031124,315.2538793,63.47213715,687.3144331,551.388877,78.05971274,141.1059631
2,69,156.2244867,400.8029319,522.4021644,179.6039367,352.1944286,66.46956732,743.1441499,644.612143,77.54848027,138.8332195
2,70,179.5840596,344.3085794,480.8920283,144.5415821,346.8460004,65.8097962,647.2107853,468.61433,67.47261418,138.5795875
2,71,176.5667104,346.0744429,541.309734,166.286471,343.9753088,59.89705278,686.7023145,482.8186653,70.95958485,119.6367305
2,72,174.8052444,298.9516505,517.4439826,159.4418114,298.6673423,64.64783702,668.200836,515.0847787,62.48691472,110.6842823
2,73,180.3985324,380.6374932,447.6635535,140.921436,338.7654164,55.44169609,614.3938217,469.2221259,74.37583031,122.4364379
2,74,168.9249209,336.160173,409.1855385,153.3292666,309.816752,60.87651525,717.7337311,555.8092941,58.60848419,113.5537261
2,75,146.4367272,332.5291338,419.0033986,132.8200061,329.7112776,59.03592714,668.4975892,470.5438341,74.68260145,132.0391659
2,76,145.2674352,307.9433387,461.3709759,127.3759953,352.4563361,56.63274171,649.7219774,439.0151251,73.11777475,115.1997288
2,77,155.583411,316.3568568,460.2916969,153.8310152,346.0027398,49.41025375,823.020699,427.560238,64.41714116,121.0659948
2,78,178.2041648,266.2524857,453.0225734,140.0407043,297.4000493,59.35590584,650.903965,439.3935625,60.21947472,129.3918659
2,79,124.6405489,308.3619718,462.3332213,133.7245424,292.2867798,50.34797076,600.1114115,422.5143803,55.72718113,107.7410912
2,80,134.9426452,266.4868189,438.4635945,134.8653983,274.3293616,55.80156947,643.0667183,406.6851986,74.65772718,118.5800561
2,81,159.9441503,232.1601849,437.858597,111.3940396,294.3940466,49.6433576,668.657524,352.350124,77.86428632,120.9048383
2,82,152.4608629,235.0153491,430.0875584,125.2439456,288.8062793,48.22735623,597.0338709,355.1630199,79.20420195,119.085266
2,83,143.6708604,261.117578,353.562075,116.5547434,263.0087817,45.46281453,583.6418492,364.6925112,75.11674103,110.5840374
2,84,139.3418741,265.2424751,440.3444691,112.0440414,320.397732,50.64516717,603.2886173,380.9217348,70.68693817,110.9258463
2,85,149.7898551,289.0897183,391.4919301,123.0010602,321.80034,53.14066456,595.9881341,380.00457,76.6854561,109.4334579
2,86,128.348771,238.3831188,360.2083049,118.4148608,235.0319153,41.78850238,541.5307432,332.7512031,52.21620288,115.268097
2,87,135.6996782,226.0071041,415.8484141,110.6449758,290.6902687,57.26159499,591.3801529,309.3226214,71.29970225,91.72761891
2,88,146.3280163,165.7935076,332.1132195,117.0399393,242.2131466,42.43284768,417.5180428,328.6800028,64.75680209,87.87173336
2,89,125.4260108,217.505942,364.8985497,109.2750668,222.797074,48.46884707,485.4397119,391.0953942,50.86546415,85.62645729
2,90,91.40780031,161.1056674,277.0783067,92.1623945,193.0252429,39.6094931,377.0136317,342.8900517,58.21174656,89.1842053
2,91,99.50032148,162.5631123,325.3967774,93.40334473,238.7011028,36.8375686,447.8899183,315.8213786,54.4195375,83.53557654
2,92,107.1956612,139.0386243,259.205874,76.13090071,216.5264433,33.4084199,408.2760558,330.4588502,58.7974484,80.98197069
2,93,104.5412639,183.1378579,269.1677135,107.0404389,189.9142879,40.73928719,430.3822259,307.4277569,49.84516734,75.9860719
2,94,113.1025236,176.5532113,294.9391817,77.48813571,185.6668759,35.88705518,417.1696382,304.9639851,48.06812682,79.8784228
2,95,97.68000072,173.0924964,282.0919041,91.39311013,193.8548698,37.88966602,431.614437,325.8623077,51.04139048,90.30858069
2,96,106.6488014,147.0396376,240.5577362,72.45295954,191.1432236,32.20508775,434.279342,232.6139102,53.75365746,88.07154024
3,1,175.3604439,132.8273437,233.935644,60.20825185,230.8670182,32.74147331,484.6664683,403.7077363,55.97680696,80.60621907
3,2,166.6809752,148.2231871,247.750152,58.68452627,226.9949809,34.91551955,535.1618976,343.1519486,51.73501081,92.09235399
3,3,179.701546,126.634257,205.5199342,65.99284169,218.6122787,35.68866269,590.0000475,412.8412145,53.49831024,86.34839746
3,4,149.0758314,117.4643371,251.2613643,56.16219352,192.1480604,35.85488569,475.8639734,350.905715,53.07039475,90.65315945
3,5,135.7824942,146.5846896,232.613533,47.22226274,213.4576627,30.36348526,576.5237915,420.0018498,58.66346962,89.18126828
3,6,143.4543665,128.8800382,241.1609395,62.74869138,202.2568615,31.91650388,549.813581,354.3607572,47.43035156,72.95389278
3,7,165.9803119,113.1677411,246.3753635,48.70897031,176.2292937,33.22575899,470.2608781,362.3896398,61.91826247,87.23242671
3,8,158.4266702,141.3048199,216.0994378,57.47829007,199.9589898,34.8739952,583.3840432,318.4805321,50.51299571,80.06739243
3,9,150.350837,141.926435,223.7624878,53.09520775,207.2853869,31.52604142,592.8696876,332.1066431,57.14212861,93.78919753
3,10,135.2101319,141.5332602,231.2667833,56.38963292,209.9792491,30.70512203,616.2777143,327.582933,48.46721769,96.54416824
3,11,151.2191583,136.6034506,241.608125,54.39651924,220.2843357,32.69133423,466.7891582,288.0120486,55.66826783,77.60040272
3,12,138.2572798,133.6259019,220.2139642,54.04876561,221.4572828,31.8042826,598.844631,331.6487056,48.8440491,95.41487525
3,13,146.5148369,141.6154667,215.7111201,47.64829366,206.105735,35.81894567,539.6433497,330.4208782,49.84091035,88.62888825
3,14,173.4862757,137.4207945,242.2039805,54.40459338,204.5434708,32.43165934,448.2131723,298.4608851,46.45076387,83.71117595
3,15,137.9937871,142.1955323,249.297077,56.19794808,185.7277216,33.90363355,467.6326714,283.518941,45.89548819,69.35478728
3,16,118.6602514,123.831145,226.1119564,50.00689544,226.8583555,34.99985969,463.0326342,391.2465572,38.38515355,68.25444417
3,17,140.4635319,154.8164696,239.1129659,54.65962674,201.1649756,34.30459426,484.2390202,365.2744651,51.39820908,76.23912693
3,18,156.6355073,116.8329771,261.0099516,60.05358325,224.5014157,33.09404198,444.6057266,338.8440404,50.30880607,71.46732618
3,19,135.8120975,122.8277734,260.5110325,51.15551028,178.1071255,34.25895658,415.3372459,357.2532675,39.55964411,74.93445893
3,20,151.2065617,127.5125484,245.8561881,54.2946855,192.4061566,33.94981852,486.875155,328.820244,44.81860272,87.14538836
3,21,154.3605424,142.6177998,213.2714233,51.75333511,190.0842823,34.26659426,483.6297977,344.9446136,54.11514979,72.76614079
3,22,150.1236639,191.2868134,314.7151062,48.71715872,208.6959395,41.82133747,534.6222351,312.3176492,56.23957556,99.0814747
3,23,169.103977,189.0702715,257.2063026,57.14664634,252.9957802,41.7430276,516.6447849,384.9779774,56.77638305,100.913225
3,24,162.6381483,169.3113033,309.4152743,56.72495348,238.9853852,43.91122097,535.0059047,378.4493232,57.74883224,98.32417533
3,25,172.7643891,146.4058334,289.2159,65.45107137,263.461889,42.26899421,501.9826369,385.6601486,53.35426368,82.09222692
3,26,199.9697274,205.4480195,322.6412951,57.53676465,250.5225968,41.83634989,519.7507566,356.9712678,48.38448281,90.94204377
3,27,130.6746635,174.639036,299.2289602,63.03849867,248.8153977,44.56348622,516.757538,419.1301774,63.16250464,81.45440046
